Tools	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 2: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 1: NDI 8700449  s/n:3532DC02	1028403709	1	OK	0.7681992	-0.2819376	-0.5221719	-0.2402451	-207.245	183.517	-1150.616	0.1909589	4	OK	-207.242	183.508	-1150.833	OK	-195.192	237.717	-1150.515	OK	-266.612	244.418	-1124.414	OK	-254.278	182.117	-1133.519	Port 2: NDI 8700339  s/n:34801403	1028403709	1	OK	0.5763987	0.6633216	-0.3739205	0.2965679	-91.962	-11.413	-1190.964	0.1052232	4	OK	-92.048	-11.325	-1190.955	OK	-117.339	-53.526	-1182.008	OK	-95.36	-98.236	-1205.011	OK	-56.294	-48.861	-1221.473
2	Port 1: NDI 8700449  s/n:3532DC02	1028403712	1	OK	0.7654406	-0.2844637	-0.523201	-0.2438067	-207.305	181.42	-1153.151	0.2038811	4	OK	-207.309	181.417	-1153.385	OK	-194.768	235.51	-1153.094	OK	-266.268	242.901	-1127.407	OK	-254.433	180.471	-1136.283	Port 2: NDI 8700339  s/n:34801403	1028403712	1	OK	0.5692983	0.6688619	-0.3690975	0.3037932	-90.895	-11.598	-1193.203	0.1034089	4	OK	-90.986	-11.509	-1193.189	OK	-115.351	-54.347	-1184.717	OK	-92.195	-98.366	-1207.922	OK	-54.189	-47.988	-1223.777
2	Port 1: NDI 8700449  s/n:3532DC02	1028403715	1	OK	0.7587774	-0.2866736	-0.5309971	-0.2451882	-208.649	179.933	-1154.992	0.1869337	4	OK	-208.642	179.928	-1155.204	OK	-195.935	233.981	-1155.23	OK	-267.877	241.844	-1130.921	OK	-256.092	179.292	-1139.014	Port 2: NDI 8700339  s/n:34801403	1028403715	1	OK	0.5638634	0.6747092	-0.3635268	0.3076912	-90.078	-11.849	-1194.401	0.1009563	4	OK	-90.169	-11.771	-1194.396	OK	-113.69	-55.129	-1186.219	OK	-89.699	-98.511	-1209.789	OK	-52.689	-47.274	-1225.269
2	Port 1: NDI 8700449  s/n:3532DC02	1028403718	1	OK	0.7575184	-0.2868236	-0.5310325	-0.2488024	-208.647	177.837	-1155.641	0.1768383	4	OK	-208.639	177.829	-1155.839	OK	-195.595	231.808	-1155.69	OK	-267.567	240.044	-1131.585	OK	-256.148	177.451	-1139.838	Port 2: NDI 8700339  s/n:34801403	1028403718	1	OK	0.5571675	0.6801886	-0.3603308	0.3115599	-89.403	-12.288	-1195.68	0.1024378	4	OK	-89.502	-12.204	-1195.666	OK	-112.317	-56.039	-1188.023	OK	-87.516	-98.763	-1211.969	OK	-51.325	-46.767	-1226.804
2	Port 1: NDI 8700449  s/n:3532DC02	1028403721	1	OK	0.7575242	-0.2850904	-0.5313852	-0.2500205	-209.112	175.703	-1155.57	0.1818527	4	OK	-209.107	175.699	-1155.774	OK	-196.071	229.674	-1155.385	OK	-268.095	237.809	-1131.409	OK	-256.644	175.244	-1139.862	Port 2: NDI 8700339  s/n:34801403	1028403721	1	OK	0.5534795	0.6831596	-0.3589163	0.3132612	-89.083	-13.519	-1196.369	0.1016568	4	OK	-89.172	-13.434	-1196.351	OK	-111.638	-57.512	-1189.036	OK	-86.458	-99.872	-1213.182	OK	-50.688	-47.484	-1227.642
2	Port 1: NDI 8700449  s/n:3532DC02	1028403724	1	OK	0.7568089	-0.2832691	-0.5326588	-0.2515423	-209.909	174.935	-1154.422	0.18558	4	OK	-209.906	174.928	-1154.633	OK	-196.865	228.908	-1153.994	OK	-269.003	236.964	-1130.32	OK	-257.507	174.423	-1138.922	Port 2: NDI 8700339  s/n:34801403	1028403724	1	OK	0.5533867	0.6837032	-0.3619413	0.3087258	-90.071	-15.181	-1196.338	0.1031759	4	OK	-90.161	-15.094	-1196.327	OK	-112.981	-59.016	-1189.187	OK	-88.253	-101.459	-1213.673	OK	-52.076	-49.292	-1227.922
2	Port 1: NDI 8700449  s/n:3532DC02	1028403727	1	OK	0.7510154	-0.2829509	-0.5403076	-0.2529474	-211.571	176.626	-1153.168	0.1921051	4	OK	-211.565	176.619	-1153.391	OK	-198.511	230.591	-1152.769	OK	-271.09	238.802	-1130.5	OK	-259.446	176.209	-1138.551	Port 2: NDI 8700339  s/n:34801403	1028403727	1	OK	0.5578281	0.6806922	-0.3700215	0.2976071	-92.43	-16.957	-1195.501	0.1077505	4	OK	-92.515	-16.866	-1195.481	OK	-116.502	-60.154	-1188.348	OK	-93.185	-103.188	-1213.145	OK	-55.668	-52.01	-1227.493
2	Port 1: NDI 8700449  s/n:3532DC02	1028403730	1	OK	0.7517953	-0.2805163	-0.5391114	-0.2558776	-211.934	178.142	-1150.042	0.1820539	4	OK	-211.921	178.132	-1150.25	OK	-198.768	232.078	-1149.225	OK	-271.327	240.256	-1126.891	OK	-259.818	177.716	-1135.454	Port 2: NDI 8700339  s/n:34801403	1028403730	1	OK	0.566871	0.6739036	-0.380553	0.2822953	-96.196	-19.283	-1194.043	0.1064341	4	OK	-96.282	-19.184	-1194.032	OK	-121.975	-61.417	-1186.478	OK	-100.76	-105.445	-1211.473	OK	-61.304	-55.914	-1226.371
2	Port 1: NDI 8700449  s/n:3532DC02	1028403733	1	OK	0.7450278	-0.2819135	-0.5469308	-0.2575364	-213.949	181.732	-1147.988	0.1856272	4	OK	-213.932	181.725	-1148.201	OK	-200.631	235.629	-1147.349	OK	-273.58	244.213	-1126.492	OK	-262.105	181.561	-1134.317	Port 2: NDI 8700339  s/n:34801403	1028403733	1	OK	0.5764803	0.665085	-0.3930725	0.2661322	-100.685	-21.306	-1191.977	0.1082491	4	OK	-100.765	-21.205	-1191.961	OK	-128.348	-62.151	-1184.008	OK	-109.499	-107.211	-1209.024	OK	-67.888	-59.65	-1224.51
2	Port 1: NDI 8700449  s/n:3532DC02	1028403736	1	OK	0.7441181	-0.279465	-0.5472962	-0.2620198	-215.047	184.488	-1144.292	0.1735476	4	OK	-215.031	184.479	-1144.489	OK	-201.502	238.326	-1143.17	OK	-274.527	247.05	-1122.614	OK	-263.279	184.419	-1130.893	Port 2: NDI 8700339  s/n:34801403	1028403736	1	OK	0.583749	0.6553757	-0.4097557	0.2486365	-105.795	-23.884	-1189.978	0.1139913	4	OK	-105.871	-23.773	-1189.951	OK	-135.567	-63.19	-1181.963	OK	-119.296	-109.164	-1207.124	OK	-75.272	-63.882	-1222.724
2	Port 1: NDI 8700449  s/n:3532DC02	1028403739	1		0.7390328	-0.2774391	-0.5538034	-0.2648771	-217.355	187.827	-1141.119	0.1566265	4	OK	-217.329	187.818	-1141.296	OK	-203.767	241.649	-1139.777	Used OOV	-277.154	250.455	-1120.502	OK	-265.824	187.813	-1128.604	Port 2: NDI 8700339  s/n:34801403	1028403739	1	OK	0.5916482	0.6449125	-0.4257639	0.2297072	-110.93	-26.671	-1187.512	0.1189948	4	OK	-111.007	-26.547	-1187.508	OK	-142.775	-64.266	-1179.27	OK	-129.276	-111.058	-1204.646	OK	-82.917	-68.274	-1220.491
2	Port 1: NDI 8700449  s/n:3532DC02	1028403742	1		0.7339951	-0.2724776	-0.5609212	-0.2690253	-219.277	191.198	-1139.111	0.1635437	4	OK	-219.249	191.191	-1139.298	OK	-205.756	245.021	-1137.188	Used OOV	-279.544	253.683	-1119.426	OK	-267.998	191.085	-1127.609	Port 2: NDI 8700339  s/n:34801403	1028403742	1	OK	0.5983379	0.6324609	-0.4438173	0.2121586	-116.281	-28.756	-1185.87	0.1182889	4	OK	-116.344	-28.635	-1185.877	OK	-150.229	-64.458	-1177.582	OK	-139.492	-111.941	-1202.966	OK	-90.759	-71.896	-1218.867
2	Port 1: NDI 8700449  s/n:3532DC02	1028403745	1		0.7321219	-0.2674676	-0.5632179	-0.2743067	-219.361	195.451	-1136.704	0.17197	4	OK	-219.335	195.449	-1136.902	OK	-205.763	249.22	-1134.03	Used OOV	-279.728	257.832	-1117.004	OK	-268.202	195.306	-1125.732	Port 2: NDI 8700339  s/n:34801403	1028403745	1	OK	0.6039545	0.6182468	-0.4644511	0.1931191	-121.65	-29.693	-1184.826	0.1286435	4	OK	-121.706	-29.556	-1184.844	OK	-157.813	-63.167	-1176.636	OK	-150.099	-111.211	-1202.109	OK	-98.888	-74.33	-1217.835
2	Port 1: NDI 8700449  s/n:3532DC02	1028403748	1		0.7308881	-0.2627271	-0.5656288	-0.2772024	-217.511	200.497	-1134.464	0.1716746	4	OK	-217.481	200.505	-1134.662	OK	-204.029	254.257	-1131.226	Used OOV	-278.166	262.613	-1114.801	OK	-266.449	200.178	-1123.937	Port 2: NDI 8700339  s/n:34801403	1028403748	1	OK	0.6135174	0.6005376	-0.4833277	0.1713045	-126.309	-29.61	-1183.433	0.1263335	4	OK	-126.354	-29.486	-1183.461	OK	-164.662	-60.438	-1174.834	OK	-160.488	-109.027	-1200.061	OK	-106.93	-75.893	-1216.308
2	Port 1: NDI 8700449  s/n:3532DC02	1028403751	1		0.7354311	-0.2572703	-0.5607588	-0.2801833	-213.639	206.125	-1131.314	0.1733782	4	OK	-213.615	206.128	-1131.514	OK	-200.23	259.855	-1127.293	Used OOV	-274.243	267.8	-1110.17	OK	-262.488	205.544	-1120.419	Port 2: NDI 8700339  s/n:34801403	1028403751	1	OK	0.6224563	0.5818051	-0.5029371	0.1452766	-130.713	-28.519	-1182.632	0.1404326	4	OK	-130.75	-28.373	-1182.673	OK	-171.224	-56.305	-1173.585	OK	-171.036	-105.118	-1198.787	OK	-115.253	-76.207	-1215.569
2	Port 1: NDI 8700449  s/n:3532DC02	1028403754	1	OK	0.738667	-0.2543916	-0.5560833	-0.2835972	-209.534	213.343	-1128.35	0.174979	4	OK	-209.513	213.351	-1128.549	OK	-195.974	266.982	-1123.761	OK	-269.832	274.891	-1106.015	OK	-258.301	212.745	-1117.114	Port 2: NDI 8700339  s/n:34801403	1028403754	1	OK	0.6318802	0.5620184	-0.5206146	0.1175716	-134.903	-26.108	-1181.821	0.1423832	4	OK	-134.924	-25.971	-1181.874	OK	-177.314	-50.651	-1172.128	OK	-181.277	-99.376	-1197.176	OK	-123.658	-74.904	-1214.807
2	Port 1: NDI 8700449  s/n:3532DC02	1028403757	1	OK	0.7429676	-0.2515191	-0.5515602	-0.2837582	-203.919	220.157	-1124.32	0.1694911	4	OK	-203.902	220.158	-1124.514	OK	-190.473	273.81	-1119.373	OK	-264.182	281.313	-1100.831	OK	-252.578	219.295	-1112.62	Port 2: NDI 8700339  s/n:34801403	1028403757	1	OK	0.644205	0.5419139	-0.5326807	0.087066	-138.263	-22.682	-1179.975	0.1433402	4	OK	-138.27	-22.536	-1180.02	OK	-182.133	-43.904	-1169.012	OK	-190.459	-92.273	-1193.654	OK	-131.66	-72.315	-1212.978
2	Port 1: NDI 8700449  s/n:3532DC02	1028403760	1	OK	0.748858	-0.2478023	-0.5449575	-0.2843011	-198.08	226.034	-1120.124	0.180337	4	OK	-198.062	226.032	-1120.33	OK	-184.747	279.662	-1114.667	OK	-258.204	286.672	-1095.022	OK	-246.565	224.87	-1107.751	Port 2: NDI 8700339  s/n:34801403	1028403760	1	OK	0.6551275	0.5237138	-0.5416031	0.0565498	-140.596	-19.466	-1178.933	0.1464271	4	OK	-140.592	-19.32	-1178.989	OK	-185.501	-37.552	-1166.6	OK	-197.944	-85.222	-1190.888	OK	-138.483	-69.442	-1212
2	Port 1: NDI 8700449  s/n:3532DC02	1028403763	1	OK	0.7594806	-0.243649	-0.5308786	-0.2863428	-190.789	230.632	-1114.807	0.181612	4	OK	-190.783	230.638	-1115.011	OK	-177.328	284.138	-1108.576	OK	-250.154	290.665	-1086.646	OK	-238.883	229.155	-1101.051	Port 2: NDI 8700339  s/n:34801403	1028403763	1	OK	0.665258	0.5065623	-0.5478904	0.0253484	-142.736	-16.251	-1178.03	0.1614433	4	OK	-142.732	-16.119	-1178.126	OK	-188.31	-31.318	-1164.172	OK	-204.74	-77.974	-1188.102	OK	-145.088	-66.158	-1211.131
2	Port 1: NDI 8700449  s/n:3532DC02	1028403766	1	OK	0.7694608	-0.2395902	-0.5169566	-0.2885871	-183.824	233.964	-1109.855	0.201225	4	OK	-183.827	233.975	-1110.08	OK	-170.177	287.327	-1102.847	OK	-242.328	293.373	-1078.764	OK	-231.505	232.183	-1094.759	Port 2: NDI 8700339  s/n:34801403	1028403766	1	OK	0.6748233	0.4910341	-0.5508888	-0.0045478	-145.141	-13.245	-1177.368	0.1537773	4	OK	-145.128	-13.106	-1177.454	OK	-191.026	-25.586	-1161.899	OK	-211.069	-71.081	-1185.285	OK	-151.685	-62.812	-1210.453
2	Port 1: NDI 8700449  s/n:3532DC02	1028403769	1	OK	0.7788196	-0.2368206	-0.5017021	-0.2926618	-177.004	236.537	-1105.308	0.2178697	4	OK	-177.021	236.557	-1105.549	OK	-162.865	289.657	-1097.537	OK	-234.225	295.544	-1071.228	OK	-224.215	234.67	-1088.832	Port 2: NDI 8700339  s/n:34801403	1028403769	1	OK	0.6824023	0.4754574	-0.5543112	-0.0317239	-147.648	-10.728	-1176.949	0.1720587	4	OK	-147.637	-10.588	-1177.064	OK	-193.658	-20.466	-1160.059	OK	-216.991	-64.69	-1182.906	OK	-158.018	-59.763	-1209.821
2	Port 1: NDI 8700449  s/n:3532DC02	1028403772	1	OK	0.7873161	-0.2334759	-0.4872617	-0.2969821	-169.869	238.09	-1101.543	0.2276402	4	OK	-169.883	238.111	-1101.797	OK	-155.245	290.952	-1092.984	OK	-225.818	296.619	-1064.645	OK	-216.631	236.09	-1083.832	Port 2: NDI 8700339  s/n:34801403	1028403772	1	OK	0.6897587	0.4594511	-0.5564262	-0.0593923	-150.889	-8.124	-1176.587	0.1589114	4	OK	-150.87	-7.99	-1176.696	OK	-196.829	-15.257	-1158.204	OK	-223.346	-58.023	-1180.307	OK	-165.089	-56.414	-1209.168
2	Port 1: NDI 8700449  s/n:3532DC02	1028403775	1	OK	0.794752	-0.2313171	-0.4723869	-0.3028404	-162.984	239.712	-1097.317	0.2243134	4	OK	-163.002	239.731	-1097.562	OK	-147.624	292.243	-1088.031	OK	-217.342	297.951	-1057.696	OK	-209.277	237.777	-1078.416	Port 2: NDI 8700339  s/n:34801403	1028403775	1	OK	0.6956329	0.4413307	-0.5603399	-0.0856816	-153.917	-5.684	-1176.036	0.1676832	4	OK	-153.881	-5.553	-1176.161	OK	-199.685	-10.074	-1156.379	OK	-229.28	-51.2	-1177.656	OK	-171.849	-53.063	-1208.082
2	Port 1: NDI 8700449  s/n:3532DC02	1028403778	1	OK	0.8020058	-0.228366	-0.4588149	-0.3067973	-156.048	240.57	-1093.544	0.2170896	4	OK	-156.067	240.59	-1093.774	OK	-140.182	292.826	-1083.601	OK	-209.067	298.282	-1051.426	OK	-201.871	238.494	-1073.555	Port 2: NDI 8700339  s/n:34801403	1028403778	1	OK	0.7026533	0.4216294	-0.5617234	-0.1139025	-157.644	-3.135	-1174.441	0.1530914	4	OK	-157.594	-3.015	-1174.551	OK	-202.922	-4.682	-1153.238	OK	-235.667	-43.935	-1173.306	OK	-179.517	-49.364	-1205.734
2	Port 1: NDI 8700449  s/n:3532DC02	1028403781	1		0.8140504	-0.2260503	-0.4337901	-0.3131283	-147.704	240.664	-1087.569	0.2293333	4	OK	-147.741	240.691	-1087.807	OK	-130.735	292.407	-1076.802	Used OOV	-197.949	297.659	-1041.297	OK	-192.56	238.492	-1065.511	Port 2: NDI 8700339  s/n:34801403	1028403781	1	OK	0.7072594	0.4011479	-0.5647972	-0.1409562	-161.329	-0.621	-1172.216	0.1576132	4	OK	-161.282	-0.506	-1172.338	OK	-205.987	0.711	-1149.727	OK	-241.683	-36.458	-1168.734	OK	-186.931	-45.455	-1202.689
2	Port 1: NDI 8700449  s/n:3532DC02	1028403784	1		0.8237517	-0.2226032	-0.4154729	-0.3150607	-138.648	239.841	-1082.712	0.2239656	4	OK	-138.688	239.876	-1082.933	OK	-121.181	291.287	-1071.361	Used OOV	-187.062	295.843	-1033.394	OK	-182.71	237.248	-1059.156	Port 2: NDI 8700339  s/n:34801403	1028403784	1	OK	0.7143357	0.3804451	-0.562698	-0.1683956	-163.733	1.958	-1168.463	0.1592698	4	OK	-163.68	2.078	-1168.592	OK	-207.327	5.978	-1144.231	OK	-245.853	-29.109	-1161.724	OK	-193.073	-41.398	-1197.742
2	Port 1: NDI 8700449  s/n:3532DC02	1028403787	1		0.8343826	-0.2190977	-0.3939601	-0.3171707	-129.049	238.319	-1077.804	0.2317213	4	OK	-129.095	238.357	-1078.026	OK	-110.939	289.405	-1065.852	Used OOV	-175.162	293.163	-1025.118	OK	-172.12	235.25	-1052.524	Port 2: NDI 8700339  s/n:34801403	1028403787	1	OK	0.7220275	0.3586871	-0.5581745	-0.196115	-165.964	4.486	-1164.288	0.1533863	4	OK	-165.907	4.591	-1164.418	OK	-208.175	11.117	-1138.204	OK	-249.367	-21.73	-1153.806	OK	-199.004	-37.183	-1192.051
2	Port 1: NDI 8700449  s/n:3532DC02	1028403790	1		0.8442258	-0.2182477	-0.3698517	-0.3207185	-119.516	236.972	-1073.438	0.2401931	4	OK	-119.574	237.019	-1073.653	OK	-100.375	287.595	-1061.119	Used OOV	-162.593	290.945	-1017.423	OK	-161.416	233.681	-1046.284	Port 2: NDI 8700339  s/n:34801403	1028403790	1	OK	0.7289458	0.3373214	-0.5530968	-0.2212153	-168.102	7.034	-1159.999	0.1528634	4	OK	-168.045	7.128	-1160.136	OK	-208.784	16.052	-1132.241	OK	-252.278	-14.604	-1145.903	OK	-204.451	-32.922	-1186.086
