Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028364628	1		0.752395	-0.2258103	-0.6034638	-0.136905	-40.808	107.392	-1259.424	0.1878364	4	OK	-170.269	187.829	-1214.78	OK	-212.58	212.971	-1205.847	OK	-242.789	259.781	-1202.104	Used OOV	-296.477	234.4	-1187.401	Port 1: NDI 8700339  s/n:34801403	1028364628	1	OK	0.6678388	0.4260216	-0.5802988	0.1890774	1.269	-6.154	-1188.613	0.1035766	4	OK	1.249	-6.087	-1188.682	OK	-45.247	-22.427	-1180.043	OK	-52.832	-75.476	-1191.867	OK	9.602	-63.145	-1205.54
2	Port 2: NDI 8700340  s/n:34802401	1028364631	1	OK	0.7533706	-0.2322492	-0.5992258	-0.1393607	-40.089	104.486	-1258.862	0.1871417	4	OK	-168.112	186.838	-1213.576	OK	-210.018	212.585	-1204.432	OK	-239.573	259.806	-1200.683	OK	-293.475	235.2	-1185.407	Port 1: NDI 8700339  s/n:34801403	1028364631	1	OK	0.6678014	0.4261932	-0.5802036	0.189115	1.32	-6.183	-1188.598	0.1055354	4	OK	1.304	-6.115	-1188.669	OK	-45.197	-22.472	-1180.022	OK	-52.763	-75.523	-1191.858	OK	9.68	-63.168	-1205.539
2	Port 2: NDI 8700340  s/n:34802401	1028364634	1	OK	0.7570557	-0.2338566	-0.5946911	-0.1360895	-38.759	104.329	-1258.891	0.1886862	4	OK	-166.331	186.587	-1212.195	OK	-208.161	212.284	-1202.58	OK	-237.761	259.473	-1198.602	OK	-291.411	234.806	-1182.531	Port 1: NDI 8700339  s/n:34801403	1028364634	1	OK	0.6678968	0.4260514	-0.5802312	0.1890129	1.296	-6.135	-1188.595	0.1101084	4	OK	1.28	-6.069	-1188.675	OK	-45.223	-22.41	-1180.005	OK	-52.811	-75.454	-1191.846	OK	9.631	-63.123	-1205.522
2	Port 2: NDI 8700340  s/n:34802401	1028364637	1	OK	0.7600364	-0.2354918	-0.590605	-0.1344398	-37.571	105.174	-1258.955	0.1923277	4	OK	-164.587	187.597	-1211.028	OK	-206.281	213.326	-1200.995	OK	-235.823	260.546	-1196.792	OK	-289.298	235.94	-1180.089	Port 1: NDI 8700339  s/n:34801403	1028364637	1	OK	0.6678637	0.4261335	-0.5803374	0.1886183	1.287	-6.017	-1188.528	0.1036808	4	OK	1.271	-5.955	-1188.6	OK	-45.24	-22.275	-1179.95	OK	-52.85	-75.303	-1191.806	OK	9.585	-62.997	-1205.498
2	Port 2: NDI 8700340  s/n:34802401	1028364640	1	OK	0.7638286	-0.2328783	-0.5876892	-0.130211	-37.498	108.332	-1259.565	0.1854242	4	OK	-164.772	189.517	-1210.205	OK	-206.586	214.846	-1199.731	OK	-236.514	261.783	-1195.135	OK	-289.599	236.666	-1177.924	Port 1: NDI 8700339  s/n:34801403	1028364640	1	OK	0.6678774	0.4261277	-0.5803219	0.1886302	1.25	-5.965	-1188.548	0.1082037	4	OK	1.234	-5.898	-1188.625	OK	-45.275	-22.221	-1179.959	OK	-52.889	-75.255	-1191.828	OK	9.55	-62.948	-1205.511
2	Port 2: NDI 8700340  s/n:34802401	1028364643	1	OK	0.7659986	-0.2334736	-0.5848801	-0.129041	-39.062	110.499	-1260.121	0.1893141	4	OK	-165.984	191.669	-1209.853	OK	-207.729	216.993	-1199.064	OK	-237.637	263.904	-1194.276	OK	-290.59	238.798	-1176.652	Port 1: NDI 8700339  s/n:34801403	1028364643	1	OK	0.6680455	0.4257652	-0.5803752	0.1886899	1.192	-5.799	-1188.507	0.1054644	4	OK	1.175	-5.733	-1188.579	OK	-45.342	-22.027	-1179.915	OK	-52.977	-75.067	-1191.74	OK	9.47	-62.799	-1205.436
2	Port 2: NDI 8700340  s/n:34802401	1028364646	1	OK	0.7673365	-0.2330599	-0.5841327	-0.1251673	-39.665	113.569	-1260.458	0.1949561	4	OK	-166.889	194.079	-1209.882	OK	-208.742	219.169	-1198.973	OK	-238.929	265.909	-1194.209	OK	-291.639	240.505	-1176.274	Port 1: NDI 8700339  s/n:34801403	1028364646	1	OK	0.6680887	0.4256839	-0.5804784	0.1884027	1.166	-5.709	-1188.524	0.1061977	4	OK	1.149	-5.642	-1188.597	OK	-45.375	-21.917	-1179.932	OK	-53.044	-74.942	-1191.766	OK	9.405	-62.708	-1205.465
2	Port 2: NDI 8700340  s/n:34802401	1028364649	1		0.7679803	-0.2317148	-0.5846034	-0.1214631	-39.443	115.752	-1260.906	0.1942493	4	OK	-167.204	195.396	-1210.316	OK	-209.228	220.177	-1199.4	OK	-239.775	266.706	-1194.688	Used OOV	-292.265	240.941	-1176.624	Port 1: NDI 8700339  s/n:34801403	1028364649	1	OK	0.6681454	0.4255921	-0.5804195	0.1885903	1.118	-5.692	-1188.559	0.0993512	4	OK	1.102	-5.629	-1188.622	OK	-45.419	-21.902	-1179.974	OK	-53.079	-74.937	-1191.766	OK	9.367	-62.692	-1205.483
2	Port 2: NDI 8700340  s/n:34802401	1028364652	1		0.7677878	-0.229238	-0.5862631	-0.1193626	-38.855	117.332	-1261.278	0.1676687	4	OK	-167.272	196.051	-1210.899	OK	-209.514	220.546	-1200.141	OK	-240.368	266.856	-1195.405	Used OOV	-292.724	240.71	-1177.488	Port 1: NDI 8700339  s/n:34801403	1028364652	1	OK	0.668065	0.4258163	-0.5805007	0.1881187	1.166	-5.647	-1188.469	0.1026637	4	OK	1.147	-5.58	-1188.538	OK	-45.38	-21.839	-1179.873	OK	-53.055	-74.868	-1191.735	OK	9.387	-62.645	-1205.445
2	Port 2: NDI 8700340  s/n:34802401	1028364655	1		0.7681654	-0.2301349	-0.5854635	-0.1191314	-39.186	118.296	-1261.741	0.1867062	4	OK	-167.434	197.208	-1211.228	OK	-209.614	221.759	-1200.362	OK	-240.423	268.089	-1195.666	Used OOV	-292.769	242.033	-1177.613	Port 1: NDI 8700339  s/n:34801403	1028364655	1	OK	0.6683166	0.4253132	-0.5804303	0.1885798	1.124	-5.572	-1188.436	0.1045023	4	OK	1.11	-5.506	-1188.509	OK	-45.417	-21.76	-1179.828	OK	-53.102	-74.799	-1191.612	OK	9.344	-62.583	-1205.323
2	Port 2: NDI 8700340  s/n:34802401	1028364658	1		0.7688352	-0.227092	-0.5867284	-0.1143306	-38.44	120.843	-1262.25	0.188387	4	OK	-167.586	198.301	-1211.77	OK	-210.036	222.36	-1200.91	OK	-241.393	268.341	-1196.249	Used OOV	-293.429	241.69	-1178.153	Port 1: NDI 8700339  s/n:34801403	1028364658	1	OK	0.6682635	0.4252028	-0.5806627	0.1883013	1.055	-5.401	-1188.534	0.1107809	4	OK	1.045	-5.335	-1188.614	OK	-45.501	-21.57	-1179.934	OK	-53.22	-74.585	-1191.745	OK	9.238	-62.409	-1205.431
2	Port 2: NDI 8700340  s/n:34802401	1028364661	1		0.7676186	-0.228182	-0.5880423	-0.1135821	-38.277	121.281	-1262.409	0.1693629	4	OK	-167.576	198.883	-1212.545	OK	-210.074	222.976	-1201.939	OK	-241.449	268.956	-1197.483	Used OOV	-293.525	242.368	-1179.449	Port 1: NDI 8700339  s/n:34801403	1028364661	1	OK	0.6681758	0.4253098	-0.5808086	0.1879205	0.98	-5.278	-1188.608	0.1006248	4	OK	0.963	-5.214	-1188.674	OK	-45.582	-21.418	-1180.029	OK	-53.327	-74.44	-1191.855	OK	9.14	-62.283	-1205.559
2	Port 2: NDI 8700340  s/n:34802401	1028364664	1		0.7677358	-0.2282491	-0.5879904	-0.1129219	-38.763	122.043	-1263.252	0.1557494	4	OK	-168.108	199.563	-1213.366	OK	-210.626	223.629	-1202.799	OK	-242.036	269.586	-1198.333	Used OOV	-294.079	242.953	-1180.247	Port 1: NDI 8700339  s/n:34801403	1028364664	1	OK	0.6680574	0.4248082	-0.5811043	0.1885604	0.8	-5.08	-1188.845	0.1083792	4	OK	0.786	-5.014	-1188.926	OK	-45.779	-21.21	-1180.285	OK	-53.494	-74.249	-1192.092	OK	8.984	-62.109	-1205.707
2	Port 2: NDI 8700340  s/n:34802401	1028364667	1		0.7695177	-0.2249731	-0.5874849	-0.1099597	-38.892	123.513	-1265.343	0.1668233	4	OK	-168.721	199.796	-1214.827	OK	-211.407	223.472	-1204.02	OK	-243.193	269.15	-1199.356	Used OOV	-294.942	242.022	-1181.156	Port 1: NDI 8700339  s/n:34801403	1028364667	1	OK	0.6681577	0.4243983	-0.5812496	0.1886804	0.652	-4.903	-1189.03	0.1149729	4	OK	0.632	-4.836	-1189.119	OK	-45.93	-21.008	-1180.468	OK	-53.677	-74.047	-1192.252	OK	8.815	-61.949	-1205.843
2	Port 2: NDI 8700340  s/n:34802401	1028364670	1		0.7716549	-0.2189425	-0.5872821	-0.1082249	-39.301	125.411	-1268.088	0.1807045	4	OK	-169.786	199.958	-1216.667	OK	-212.675	223.106	-1205.532	OK	-244.91	268.419	-1200.45	Used OOV	-296.34	240.618	-1182.359	Port 1: NDI 8700339  s/n:34801403	1028364670	1	OK	0.6678421	0.4246231	-0.581544	0.1883846	0.61	-4.882	-1189.114	0.1098196	4	OK	0.593	-4.813	-1189.192	OK	-45.983	-20.984	-1180.598	OK	-53.736	-74.006	-1192.419	OK	8.769	-61.914	-1205.99
2	Port 2: NDI 8700340  s/n:34802401	1028364673	1		0.770993	-0.2197589	-0.5878415	-0.1082507	-40.813	126.119	-1268.957	0.1793294	4	OK	-171.298	200.871	-1217.853	OK	-214.189	224.067	-1206.818	OK	-246.398	269.412	-1201.854	Used OOV	-297.88	241.709	-1183.795	Port 1: NDI 8700339  s/n:34801403	1028364673	1	OK	0.6687687	0.4246103	-0.5806935	0.1877488	0.651	-4.716	-1188.636	0.1046626	4	OK	0.633	-4.648	-1188.701	OK	-45.929	-20.795	-1180	OK	-53.738	-73.81	-1191.754	OK	8.738	-61.759	-1205.522
2	Port 2: NDI 8700340  s/n:34802401	1028364676	1		0.7716411	-0.2202337	-0.5864156	-0.1103808	-42.881	126.401	-1270.157	0.1859581	4	OK	-172.936	201.596	-1218.604	OK	-215.695	224.948	-1207.406	OK	-247.699	270.425	-1202.281	Used OOV	-299.265	242.897	-1184.177	Port 1: NDI 8700339  s/n:34801403	1028364676	1	OK	0.668886	0.4248389	-0.5804357	0.1876108	0.835	-4.759	-1188.303	0.1126371	4	OK	0.821	-4.695	-1188.387	OK	-45.733	-20.853	-1179.622	OK	-53.541	-73.869	-1191.417	OK	8.923	-61.789	-1205.196
2	Port 2: NDI 8700340  s/n:34802401	1028364679	1		0.770282	-0.2190199	-0.5884738	-0.1113306	-44.466	126.224	-1270.378	0.1839323	4	OK	-174.84	201.244	-1219.389	OK	-217.683	224.551	-1208.383	OK	-249.737	270.01	-1203.342	Used OOV	-301.374	242.408	-1185.574	Port 1: NDI 8700339  s/n:34801403	1028364679	1	OK	0.6688922	0.4253036	-0.5802737	0.187036	0.853	-4.774	-1188.089	0.1034503	4	OK	0.837	-4.709	-1188.159	OK	-45.713	-20.864	-1179.398	OK	-53.53	-73.88	-1191.229	OK	8.925	-61.791	-1205.072
2	Port 2: NDI 8700340  s/n:34802401	1028364682	1		0.7695979	-0.2149676	-0.5913698	-0.1085807	-43.864	126.47	-1270.44	0.1828766	4	OK	-175.245	200.057	-1219.946	OK	-218.371	222.915	-1209.107	OK	-250.911	268.035	-1204.133	Used OOV	-302.349	239.867	-1186.679	Port 1: NDI 8700339  s/n:34801403	1028364682	1	OK	0.6687756	0.4250453	-0.5805188	0.1872795	0.844	-4.691	-1188.15	0.1122249	4	OK	0.826	-4.626	-1188.234	OK	-45.727	-20.773	-1179.473	OK	-53.55	-73.79	-1191.313	OK	8.921	-61.713	-1205.09
2	Port 2: NDI 8700340  s/n:34802401	1028364685	1		0.7681429	-0.2142168	-0.5940287	-0.1058189	-42.387	126.305	-1268.89	0.1962092	4	OK	-174.444	199.276	-1219.282	OK	-217.755	221.9	-1208.692	OK	-250.587	266.85	-1204.05	Used OOV	-301.951	238.434	-1186.745	Port 1: NDI 8700339  s/n:34801403	1028364685	1	OK	0.6688653	0.4247387	-0.5806523	0.1872408	0.75	-4.557	-1188.269	0.1109503	4	OK	0.733	-4.492	-1188.349	OK	-45.831	-20.614	-1179.598	OK	-53.68	-73.625	-1191.411	OK	8.797	-61.591	-1205.188
2	Port 2: NDI 8700340  s/n:34802401	1028364688	1		0.7674092	-0.2144091	-0.5954686	-0.1026108	-39.802	125.477	-1266.83	0.1790007	4	OK	-172.322	197.997	-1217.766	OK	-215.766	220.456	-1207.409	OK	-248.826	265.249	-1202.995	Used OOV	-300.074	236.643	-1185.641	Port 1: NDI 8700339  s/n:34801403	1028364688	1	OK	0.6689098	0.4245651	-0.5805955	0.1876513	0.687	-4.508	-1188.403	0.1093607	4	OK	0.673	-4.44	-1188.481	OK	-45.895	-20.574	-1179.734	OK	-53.714	-73.6	-1191.505	OK	8.761	-61.555	-1205.279
2	Port 2: NDI 8700340  s/n:34802401	1028364691	1		0.7660205	-0.2153431	-0.5968525	-0.1029903	-38.051	123.795	-1264.663	0.1833369	4	OK	-170.647	196.591	-1216.239	OK	-214.106	219.124	-1206.068	OK	-247.124	263.967	-1201.872	Used OOV	-298.471	235.48	-1184.66	Port 1: NDI 8700339  s/n:34801403	1028364691	1	OK	0.6685439	0.4243223	-0.5810376	0.1881351	0.638	-4.544	-1188.645	0.1120814	4	OK	0.62	-4.479	-1188.728	OK	-45.949	-20.615	-1180.038	OK	-53.753	-73.644	-1191.805	OK	8.742	-61.591	-1205.48
2	Port 2: NDI 8700340  s/n:34802401	1028364694	1		0.7668804	-0.2151305	-0.595928	-0.1023872	-36.628	122.828	-1263.908	0.1761304	4	OK	-169.164	195.488	-1215.111	OK	-212.619	217.984	-1204.844	OK	-245.663	262.79	-1200.536	Used OOV	-296.942	234.248	-1183.19	Port 1: NDI 8700339  s/n:34801403	1028364694	1	OK	0.6687306	0.4239794	-0.581022	0.1882931	0.579	-4.429	-1188.704	0.1091342	4	OK	0.565	-4.359	-1188.783	OK	-46.013	-20.479	-1180.087	OK	-53.825	-73.522	-1191.809	OK	8.665	-61.496	-1205.494
2	Port 2: NDI 8700340  s/n:34802401	1028364697	1		0.7650542	-0.220616	-0.5954594	-0.1069987	-36.887	119.835	-1262.332	0.1781819	4	OK	-168.491	194.536	-1214.109	OK	-211.64	217.695	-1204.017	OK	-244.061	262.985	-1199.955	Used OOV	-295.78	235.221	-1182.625	Port 1: NDI 8700339  s/n:34801403	1028364697	1	OK	0.6684774	0.4240763	-0.5811848	0.1884715	0.56	-4.508	-1188.85	0.1071282	4	OK	0.543	-4.444	-1188.927	OK	-46.036	-20.57	-1180.268	OK	-53.822	-73.614	-1191.999	OK	8.682	-61.568	-1205.651
2	Port 2: NDI 8700340  s/n:34802401	1028364700	1		0.7650288	-0.2236483	-0.5936555	-0.1108399	-36.89	116.25	-1261.993	0.1792969	4	OK	-167.64	192.293	-1213.527	OK	-210.529	215.885	-1203.353	OK	-242.473	261.486	-1199.223	Used OOV	-294.448	234.277	-1181.816	Port 1: NDI 8700339  s/n:34801403	1028364700	1	OK	0.6683369	0.4238244	-0.5815899	0.1882863	0.468	-4.421	-1189.101	0.1099142	4	OK	0.452	-4.358	-1189.179	OK	-46.148	-20.452	-1180.55	OK	-53.97	-73.477	-1192.294	OK	8.556	-61.484	-1205.904
2	Port 2: NDI 8700340  s/n:34802401	1028364703	1		0.7650571	-0.2273519	-0.5916738	-0.1136693	-37.495	112.338	-1261.45	0.1830281	4	OK	-167.384	189.72	-1212.788	OK	-210.005	213.74	-1202.537	OK	-241.51	259.671	-1198.417	Used OOV	-293.7	232.977	-1180.822	Port 1: NDI 8700339  s/n:34801403	1028364703	1	OK	0.6679652	0.4239092	-0.5818919	0.1884816	0.378	-4.472	-1189.307	0.1109722	4	OK	0.36	-4.408	-1189.392	OK	-46.237	-20.511	-1180.798	OK	-54.036	-73.547	-1192.584	OK	8.488	-61.53	-1206.114
2	Port 2: NDI 8700340  s/n:34802401	1028364706	1	OK	0.7640184	-0.2315333	-0.5905861	-0.1177976	-38.437	108.086	-1260.469	0.1678896	4	OK	-167.405	187.106	-1211.992	OK	-209.757	211.651	-1201.845	OK	-240.702	257.964	-1197.787	OK	-293.208	231.931	-1180.175	Port 1: NDI 8700339  s/n:34801403	1028364706	1	OK	0.6680317	0.4240318	-0.5816928	0.1885844	0.426	-4.574	-1189.311	0.1046826	4	OK	0.41	-4.51	-1189.385	OK	-46.184	-20.632	-1180.799	OK	-53.961	-73.672	-1192.555	OK	8.558	-61.63	-1206.125
2	Port 2: NDI 8700340  s/n:34802401	1028364709	1		0.7641678	-0.2340728	-0.5894054	-0.1177232	-39.094	105.655	-1259.719	0.1762014	4	OK	-167.669	185.29	-1211.198	OK	-209.909	210.013	-1201.011	OK	-240.679	256.451	-1197.058	Used OOV	-293.233	230.653	-1179.212	Port 1: NDI 8700339  s/n:34801403	1028364709	1	OK	0.6679421	0.4244792	-0.58151	0.1884593	0.56	-4.827	-1189.164	0.1136084	4	OK	0.538	-4.76	-1189.248	OK	-46.032	-20.919	-1180.634	OK	-53.795	-73.948	-1192.446	OK	8.719	-61.867	-1206.017
2	Port 2: NDI 8700340  s/n:34802401	1028364712	1		0.7634296	-0.237635	-0.5892353	-0.1162183	-39.185	104.351	-1258.578	0.1785441	4	OK	-167.545	184.624	-1210.543	OK	-209.717	209.521	-1200.494	OK	-240.388	256.041	-1196.868	Used OOV	-292.978	230.5	-1178.781	Port 1: NDI 8700339  s/n:34801403	1028364712	1	OK	0.6684937	0.4246916	-0.5806386	0.1887115	0.799	-5.055	-1188.686	0.1072894	4	OK	0.782	-4.989	-1188.762	OK	-45.764	-21.193	-1180.074	OK	-53.482	-74.241	-1191.815	OK	8.988	-62.097	-1205.51
2	Port 2: NDI 8700340  s/n:34802401	1028364715	1	OK	0.7639394	-0.2402909	-0.587776	-0.1147879	-39.029	104.122	-1257.951	0.1581764	4	OK	-167.068	184.839	-1209.779	OK	-209.159	209.853	-1199.748	OK	-239.743	256.435	-1196.188	OK	-292.306	231.07	-1177.75	Port 1: NDI 8700339  s/n:34801403	1028364715	1	OK	0.6686203	0.4252627	-0.580201	0.1883224	1.068	-5.354	-1188.297	0.1125758	4	OK	1.054	-5.286	-1188.383	OK	-45.477	-21.52	-1179.63	OK	-53.186	-74.567	-1191.431	OK	9.263	-62.375	-1205.179
2	Port 2: NDI 8700340  s/n:34802401	1028364718	1	OK	0.7644992	-0.2441821	-0.5854922	-0.1145206	-38.445	103.872	-1257.791	0.1552364	4	OK	-165.813	185.508	-1209.399	OK	-207.728	210.789	-1199.299	OK	-238.052	257.556	-1195.829	OK	-290.652	232.557	-1176.98	Port 1: NDI 8700339  s/n:34801403	1028364718	1	OK	0.668632	0.4258035	-0.5798856	0.1880299	1.204	-5.539	-1188.142	0.1065775	4	OK	1.186	-5.472	-1188.216	OK	-45.326	-21.735	-1179.458	OK	-53.014	-74.772	-1191.283	OK	9.415	-62.546	-1205.093
2	Port 2: NDI 8700340  s/n:34802401	1028364721	1	OK	0.7650557	-0.241995	-0.5860124	-0.1127729	-36.727	104.657	-1258.459	0.1667	4	OK	-164.547	185.502	-1209.937	OK	-206.59	210.543	-1199.753	OK	-237.186	257.128	-1196.238	OK	-289.632	231.804	-1177.416	Port 1: NDI 8700339  s/n:34801403	1028364721	1	OK	0.6683646	0.4259942	-0.5800479	0.1880481	1.187	-5.566	-1188.176	0.1142836	4	OK	1.166	-5.502	-1188.266	OK	-45.345	-21.77	-1179.503	OK	-53.012	-74.811	-1191.394	OK	9.417	-62.564	-1205.142
2	Port 2: NDI 8700340  s/n:34802401	1028364724	1	OK	0.7644493	-0.241917	-0.5869348	-0.1122541	-36.241	104.481	-1258.773	0.1671416	4	OK	-164.239	185.223	-1210.574	OK	-206.346	210.214	-1200.491	OK	-236.999	256.774	-1197.081	OK	-289.454	231.41	-1178.333	Port 1: NDI 8700339  s/n:34801403	1028364724	1	OK	0.6680358	0.4254414	-0.5807533	0.1882908	1.042	-5.417	-1188.547	0.1100765	4	OK	1.025	-5.349	-1188.626	OK	-45.512	-21.592	-1179.965	OK	-53.213	-74.618	-1191.814	OK	9.254	-62.423	-1205.478
2	Port 2: NDI 8700340  s/n:34802401	1028364727	1	OK	0.765477	-0.2343126	-0.5887662	-0.1117902	-35.765	106.569	-1259.639	0.1907761	4	OK	-164.769	185.39	-1210.972	OK	-207.167	209.806	-1200.672	OK	-238.341	255.997	-1196.891	OK	-290.576	229.87	-1178.592	Port 1: NDI 8700339  s/n:34801403	1028364727	1	OK	0.6675828	0.4249192	-0.5814978	0.1887781	0.76	-5.253	-1189.18	0.1132656	4	OK	0.745	-5.188	-1189.266	OK	-45.825	-21.403	-1180.68	OK	-53.517	-74.431	-1192.525	OK	8.987	-62.27	-1206.055
2	Port 2: NDI 8700340  s/n:34802401	1028364730	1	OK	0.7682101	-0.2234744	-0.5906952	-0.1048405	-34.865	111.816	-1260.762	0.1897176	4	OK	-165.732	186.941	-1211.238	OK	-208.72	210.202	-1200.673	OK	-241.023	255.57	-1196.432	OK	-292.563	227.969	-1178.326	Port 1: NDI 8700339  s/n:34801403	1028364730	1	OK	0.6672839	0.4251038	-0.5818201	0.1884259	0.597	-5.186	-1189.493	0.1155322	4	OK	0.578	-5.119	-1189.584	OK	-45.994	-21.315	-1181.02	OK	-53.707	-74.346	-1192.941	OK	8.807	-62.195	-1206.421
2	Port 2: NDI 8700340  s/n:34802401	1028364733	1		0.7685823	-0.2200097	-0.5921568	-0.1011296	-34.581	114.816	-1261.369	0.1792125	4	OK	-166.28	188.524	-1211.889	OK	-209.512	211.323	-1201.373	OK	-242.297	256.326	-1197.101	Used OOV	-293.555	228.19	-1179.065	Port 1: NDI 8700339  s/n:34801403	1028364733	1	OK	0.6671285	0.4252478	-0.5819903	0.1881256	0.622	-5.178	-1189.437	0.1062696	4	OK	0.6	-5.111	-1189.511	OK	-45.974	-21.302	-1180.999	OK	-53.698	-74.312	-1192.927	OK	8.811	-62.179	-1206.416
2	Port 2: NDI 8700340  s/n:34802401	1028364736	1		0.7686638	-0.2131389	-0.5951889	-0.0973548	-35.435	118.274	-1262.085	0.1935296	4	OK	-168.465	189.69	-1212.786	OK	-212.068	211.758	-1202.295	OK	-245.565	256.238	-1197.949	Used OOV	-296.459	227.219	-1180.29	Port 1: NDI 8700339  s/n:34801403	1028364736	1	OK	0.6676061	0.4247751	-0.5816195	0.1886452	0.689	-5.195	-1189.252	0.1105007	4	OK	0.675	-5.134	-1189.335	OK	-45.898	-21.328	-1180.762	OK	-53.618	-74.349	-1192.598	OK	8.885	-62.21	-1206.125
2	Port 2: NDI 8700340  s/n:34802401	1028364739	1		0.7668066	-0.2111612	-0.5984448	-0.096345	-37.19	119.314	-1262.424	0.1707612	4	OK	-170.912	190.042	-1214.028	OK	-214.722	211.911	-1203.907	OK	-248.447	256.218	-1199.735	Used OOV	-299.329	226.927	-1182.45	Port 1: NDI 8700339  s/n:34801403	1028364739	1	OK	0.6677428	0.4249938	-0.5814949	0.1880519	0.632	-5.174	-1189.174	0.1134598	4	OK	0.616	-5.111	-1189.26	OK	-45.961	-21.287	-1180.648	OK	-53.712	-74.297	-1192.53	OK	8.792	-62.187	-1206.103
2	Port 2: NDI 8700340  s/n:34802401	1028364742	1		0.7668503	-0.20702	-0.6000955	-0.094703	-39.997	121.679	-1263.471	0.1895578	4	OK	-174.421	191.117	-1215.155	OK	-218.424	212.577	-1205.003	OK	-252.53	256.592	-1200.781	Used OOV	-303.211	226.82	-1183.749	Port 1: NDI 8700339  s/n:34801403	1028364742	1	OK	0.6674729	0.4251537	-0.5817663	0.187809	0.564	-5.215	-1189.427	0.1137106	4	OK	0.548	-5.149	-1189.511	OK	-46.033	-21.325	-1180.937	OK	-53.8	-74.321	-1192.861	OK	8.716	-62.216	-1206.401
2	Port 2: NDI 8700340  s/n:34802401	1028364745	1		0.7695319	-0.2018637	-0.5985887	-0.093612	-42.801	124.254	-1266.077	0.1923732	4	OK	-177.512	192.255	-1216.542	OK	-221.626	213.294	-1205.99	OK	-256.056	257.014	-1201.252	Used OOV	-306.416	226.708	-1184.208	Port 1: NDI 8700339  s/n:34801403	1028364745	1	OK	0.6679035	0.4252613	-0.5814068	0.1871469	0.504	-4.976	-1189.282	0.1092224	4	OK	0.487	-4.91	-1189.355	OK	-46.092	-21.062	-1180.736	OK	-53.907	-74.043	-1192.648	OK	8.597	-61.976	-1206.301
2	Port 2: NDI 8700340  s/n:34802401	1028364748	1		0.7667727	-0.2052734	-0.6007852	-0.0947608	-45.281	123.417	-1266.212	0.2043795	4	OK	-179.936	192.425	-1217.936	OK	-223.996	213.75	-1207.753	OK	-258.218	257.688	-1203.5	Used OOV	-308.858	227.753	-1186.621	Port 1: NDI 8700339  s/n:34801403	1028364748	1	OK	0.6679468	0.4250878	-0.5813343	0.1876108	0.589	-5.061	-1189.183	0.1113384	4	OK	0.574	-4.997	-1189.268	OK	-46.001	-21.155	-1180.625	OK	-53.789	-74.167	-1192.52	OK	8.706	-62.068	-1206.141
2	Port 2: NDI 8700340  s/n:34802401	1028364751	1		0.7661762	-0.2032268	-0.602231	-0.0948195	-45.731	122.879	-1267.025	0.2077471	4	OK	-180.738	191.371	-1219.019	OK	-224.905	212.546	-1208.914	OK	-259.26	256.372	-1204.667	Used OOV	-309.867	226.251	-1188.039	Port 1: NDI 8700339  s/n:34801403	1028364751	1	OK	0.6676579	0.4248754	-0.5814382	0.1887947	0.661	-5.414	-1189.462	0.1070831	4	OK	0.646	-5.348	-1189.54	OK	-45.924	-21.552	-1180.958	OK	-53.617	-74.601	-1192.785	OK	8.887	-62.44	-1206.336
2	Port 2: NDI 8700340  s/n:34802401	1028364754	1		0.7658026	-0.2045573	-0.6023561	-0.0941796	-46.399	122.416	-1267.264	0.1897409	4	OK	-181.376	191.139	-1219.459	OK	-225.521	212.375	-1209.479	OK	-259.846	256.232	-1205.326	Used OOV	-310.474	226.189	-1188.615	Port 1: NDI 8700339  s/n:34801403	1028364754	1	OK	0.6677399	0.424613	-0.5813051	0.1895036	0.65	-5.579	-1189.549	0.1172731	4	OK	0.632	-5.513	-1189.643	OK	-45.922	-21.744	-1181.029	OK	-53.575	-74.805	-1192.819	OK	8.92	-62.618	-1206.333
2	Port 2: NDI 8700340  s/n:34802401	1028364757	1		0.7639926	-0.2052272	-0.6040834	-0.0963347	-47.699	122.378	-1266.979	0.2040961	4	OK	-182.68	191.581	-1219.911	OK	-226.799	212.975	-1210.12	OK	-260.996	256.96	-1206.169	Used OOV	-311.818	227.105	-1189.76	Port 1: NDI 8700339  s/n:34801403	1028364757	1	OK	0.6675598	0.4251713	-0.5814832	0.1883361	0.602	-5.486	-1189.531	0.1108229	4	OK	0.583	-5.422	-1189.612	OK	-45.981	-21.628	-1181.027	OK	-53.693	-74.646	-1192.909	OK	8.805	-62.494	-1206.462
