Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028377255	1	OK	0.7015494	-0.0240749	-0.6845971	0.1964069	36.021	58.562	-1056.996	0.2699815	4	OK	-117.174	26.661	-1029.781	OK	-165.591	14.863	-1026.029	OK	-220.019	26.177	-1031.04	OK	-242.036	-28.189	-1013.739	Port 1: NDI 8700449  s/n:3532DC02	1028377255	1	OK	0.5842501	-0.688457	-0.3180265	-0.2890292	96.195	152.071	-1093.138	0.1637782	4	OK	96.12	152.008	-1093.084	OK	133.865	175.271	-1127.016	OK	98.44	240.029	-1106.435	OK	69.722	191.248	-1076.529
2	Port 2: NDI 8700340  s/n:34802401	1028377258	1	OK	0.7008997	-0.0228902	-0.6841451	0.2004026	35.135	61.589	-1057.719	0.2635511	4	OK	-117.806	28.655	-1030.306	OK	-166.133	16.514	-1026.504	OK	-220.643	27.393	-1031.521	OK	-242.25	-27.056	-1013.997	Port 1: NDI 8700449  s/n:3532DC02	1028377258	1	OK	0.5843059	-0.6885932	-0.3176693	-0.2889848	96.379	152.156	-1093.005	0.1717732	4	OK	96.3	152.089	-1092.936	OK	134.049	175.347	-1126.919	OK	98.663	240.111	-1106.291	OK	69.928	191.346	-1076.381
2	Port 2: NDI 8700340  s/n:34802401	1028377261	1	OK	0.7001334	-0.0246425	-0.6843556	0.2021468	34.579	63.325	-1058.081	0.2595326	4	OK	-118.404	30.464	-1030.807	OK	-166.735	18.328	-1027.052	OK	-221.24	29.167	-1032.223	OK	-242.857	-25.216	-1014.476	Port 1: NDI 8700449  s/n:3532DC02	1028377261	1	OK	0.584298	-0.6886978	-0.3175245	-0.2889108	96.454	152.211	-1092.988	0.173121	4	OK	96.376	152.144	-1092.923	OK	134.12	175.387	-1126.916	OK	98.746	240.165	-1106.282	OK	70.015	191.411	-1076.357
2	Port 2: NDI 8700340  s/n:34802401	1028377264	1	OK	0.6996477	-0.0215552	-0.683192	0.2080316	33.283	66.769	-1058.922	0.2416927	4	OK	-119.204	32.096	-1031.104	OK	-167.371	19.375	-1027.227	OK	-222.02	29.501	-1032.268	OK	-242.906	-25.078	-1014.236	Port 1: NDI 8700449  s/n:3532DC02	1028377264	1	OK	0.5842873	-0.6885908	-0.3176642	-0.2890337	96.385	152.193	-1093.016	0.1687456	4	OK	96.309	152.126	-1092.955	OK	134.055	175.379	-1126.919	OK	98.674	240.149	-1106.302	OK	69.939	191.387	-1076.392
2	Port 2: NDI 8700340  s/n:34802401	1028377267	1	OK	0.6983759	-0.0219884	-0.6837637	0.2103682	32.924	68.604	-1059.032	0.2380021	4	OK	-119.517	33.544	-1031.484	OK	-167.657	20.673	-1027.698	OK	-222.325	30.605	-1032.907	OK	-243.093	-23.975	-1014.733	Port 1: NDI 8700449  s/n:3532DC02	1028377267	1	OK	0.5843089	-0.6886533	-0.3176084	-0.2889025	96.409	152.219	-1092.997	0.1711506	4	OK	96.332	152.149	-1092.93	OK	134.07	175.406	-1126.918	OK	98.692	240.172	-1106.291	OK	69.963	191.413	-1076.37
2	Port 2: NDI 8700340  s/n:34802401	1028377270	1	OK	0.6971628	-0.0204015	-0.6839677	0.2138595	32.191	71.115	-1059.264	0.2303791	4	OK	-120.012	34.976	-1031.789	OK	-168.058	21.742	-1028.047	OK	-222.79	31.247	-1033.322	OK	-243.171	-23.435	-1015.036	Port 1: NDI 8700449  s/n:3532DC02	1028377270	1	OK	0.5842666	-0.6886032	-0.3176529	-0.2890584	96.428	152.248	-1093.001	0.171987	4	OK	96.353	152.181	-1092.935	OK	134.1	175.429	-1126.906	OK	98.721	240.201	-1106.283	OK	69.988	191.447	-1076.386
2	Port 2: NDI 8700340  s/n:34802401	1028377273	1	OK	0.696527	-0.0212887	-0.6840056	0.2157156	31.658	72.296	-1059.546	0.2408398	4	OK	-120.523	36.007	-1032.131	OK	-168.539	22.718	-1028.368	OK	-223.291	32.105	-1033.769	OK	-243.603	-22.542	-1015.301	Port 1: NDI 8700449  s/n:3532DC02	1028377273	1	OK	0.5844939	-0.6886919	-0.3171848	-0.2889016	96.6	152.352	-1092.92	0.1761982	4	OK	96.528	152.292	-1092.866	OK	134.257	175.522	-1126.853	OK	98.907	240.304	-1106.169	OK	70.184	191.564	-1076.252
2	Port 2: NDI 8700340  s/n:34802401	1028377276	1	OK	0.6969024	-0.0189249	-0.6826715	0.218926	30.49	74.081	-1060.716	0.2359252	4	OK	-121.32	36.703	-1032.698	OK	-169.224	23.054	-1028.762	OK	-224.049	32.026	-1033.969	OK	-243.897	-22.74	-1015.34	Port 1: NDI 8700449  s/n:3532DC02	1028377276	1	OK	0.5844002	-0.688756	-0.3170279	-0.2891104	96.751	152.415	-1092.785	0.1698626	4	OK	96.68	152.352	-1092.736	OK	134.415	175.568	-1126.701	OK	99.11	240.367	-1106.036	OK	70.362	191.638	-1076.121
2	Port 2: NDI 8700340  s/n:34802401	1028377279	1	OK	0.6968845	-0.0180926	-0.6820414	0.2210073	29.645	74.977	-1061.737	0.2313383	4	OK	-121.969	37.046	-1033.446	OK	-169.815	23.211	-1029.428	OK	-224.699	31.948	-1034.575	OK	-244.295	-22.855	-1015.815	Port 1: NDI 8700449  s/n:3532DC02	1028377279	1	OK	0.5843462	-0.6888216	-0.3170553	-0.2890333	96.79	152.45	-1092.762	0.1661086	4	OK	96.72	152.391	-1092.714	OK	134.446	175.598	-1126.684	OK	99.145	240.401	-1106.035	OK	70.4	191.671	-1076.106
2	Port 2: NDI 8700340  s/n:34802401	1028377282	1		0.6968941	-0.0183358	-0.6823022	0.2201504	29.322	74.255	-1062.485	0.2421301	4	OK	-122.369	36.525	-1034.314	OK	-170.232	22.765	-1030.304	OK	-225.097	31.589	-1035.493	Used OOV	-244.789	-23.206	-1016.792	Port 1: NDI 8700449  s/n:3532DC02	1028377282	1	OK	0.5843023	-0.6888177	-0.3171899	-0.2889836	96.722	152.423	-1092.822	0.1696942	4	OK	96.65	152.361	-1092.766	OK	134.381	175.573	-1126.751	OK	99.059	240.374	-1106.105	OK	70.321	191.641	-1076.181
2	Port 2: NDI 8700340  s/n:34802401	1028377285	1		0.6976128	-0.0175307	-0.681857	0.2193171	29.093	72.959	-1063.449	0.2416757	4	OK	-122.555	35.232	-1035.064	OK	-170.419	21.478	-1030.992	OK	-225.291	30.337	-1036.055	Used OOV	-244.967	-24.488	-1017.432	Port 1: NDI 8700449  s/n:3532DC02	1028377285	1	OK	0.5843839	-0.688686	-0.3173433	-0.2889642	96.549	152.338	-1092.942	0.1722319	4	OK	96.475	152.277	-1092.89	OK	134.21	175.507	-1126.86	OK	98.854	240.288	-1106.211	OK	70.13	191.547	-1076.293
2	Port 2: NDI 8700340  s/n:34802401	1028377288	1	OK	0.6974262	-0.0160159	-0.6823834	0.2183873	29.272	71.328	-1063.778	0.243069	4	OK	-122.359	33.367	-1035.585	OK	-170.209	19.556	-1031.577	OK	-225.081	28.389	-1036.63	OK	-244.718	-26.522	-1018.211	Port 1: NDI 8700449  s/n:3532DC02	1028377288	1	OK	0.5844091	-0.6886237	-0.3174304	-0.2889659	96.455	152.253	-1092.994	0.1723952	4	OK	96.384	152.192	-1092.943	OK	134.118	175.429	-1126.906	OK	98.747	240.204	-1106.257	OK	70.024	191.458	-1076.343
2	Port 2: NDI 8700340  s/n:34802401	1028377291	1	OK	0.698606	-0.0217051	-0.6829872	0.2121486	30.868	66.348	-1063.795	0.2437149	4	OK	-121.446	30.938	-1035.924	OK	-169.53	17.933	-1032.021	OK	-224.225	27.713	-1037.174	OK	-244.82	-26.88	-1018.839	Port 1: NDI 8700449  s/n:3532DC02	1028377291	1	OK	0.5842613	-0.6886688	-0.3177132	-0.2888466	96.389	152.242	-1093.027	0.1712306	4	OK	96.315	152.179	-1092.971	OK	134.051	175.42	-1126.946	OK	98.651	240.194	-1106.335	OK	69.935	191.439	-1076.404
2	Port 2: NDI 8700340  s/n:34802401	1028377294	1	OK	0.6971498	-0.0145499	-0.6840838	0.2140087	31.076	66.053	-1063.509	0.2481663	4	OK	-120.766	28.438	-1035.994	OK	-168.683	14.792	-1032.196	OK	-223.508	23.88	-1037.309	OK	-243.387	-31.108	-1019.416	Port 1: NDI 8700449  s/n:3532DC02	1028377294	1	OK	0.5844008	-0.6886919	-0.3172656	-0.2890012	96.507	152.267	-1092.963	0.1749797	4	OK	96.435	152.204	-1092.905	OK	134.172	175.435	-1126.887	OK	98.826	240.216	-1106.222	OK	70.089	191.48	-1076.311
2	Port 2: NDI 8700340  s/n:34802401	1028377297	1	OK	0.6974759	-0.0211552	-0.6857536	0.2069343	32.868	60.928	-1062.701	0.2445592	4	OK	-119.791	26.177	-1035.974	OK	-167.985	13.427	-1032.438	OK	-222.597	23.568	-1037.801	OK	-243.606	-31.051	-1020.074	Port 1: NDI 8700449  s/n:3532DC02	1028377297	1	OK	0.5843145	-0.6886109	-0.3175758	-0.289028	96.398	152.236	-1093.047	0.176473	4	OK	96.326	152.171	-1092.985	OK	134.072	175.411	-1126.961	OK	98.688	240.189	-1106.319	OK	69.954	191.443	-1076.418
2	Port 2: NDI 8700340  s/n:34802401	1028377300	1	OK	0.6970151	-0.019992	-0.6862541	0.2069435	33.365	59.415	-1062.242	0.2688377	4	OK	-119.256	24.336	-1035.732	OK	-167.421	11.497	-1032.191	OK	-222.055	21.55	-1037.637	OK	-242.975	-33.146	-1020.024	Port 1: NDI 8700449  s/n:3532DC02	1028377300	1	OK	0.5842114	-0.6886833	-0.3177728	-0.2888473	96.321	152.199	-1093.097	0.1693766	4	OK	96.246	152.129	-1093.036	OK	133.983	175.381	-1127.015	OK	98.586	240.151	-1106.418	OK	69.864	191.393	-1076.481
2	Port 2: NDI 8700340  s/n:34802401	1028377303	1	OK	0.6961233	-0.0209084	-0.6880887	0.203738	34.214	56.716	-1061.157	0.2601798	4	OK	-118.706	22.341	-1035.427	OK	-166.952	9.746	-1032.165	OK	-221.507	20.109	-1037.788	OK	-242.784	-34.54	-1020.477	Port 1: NDI 8700449  s/n:3532DC02	1028377303	1	OK	0.5842708	-0.688518	-0.3177873	-0.2891052	96.236	152.118	-1093.148	0.1692085	4	OK	96.161	152.058	-1093.092	OK	133.916	175.308	-1127.039	OK	98.517	240.068	-1106.431	OK	69.776	191.31	-1076.525
2	Port 2: NDI 8700340  s/n:34802401	1028377306	1	OK	0.6957218	-0.0200313	-0.6895182	0.2003363	34.97	53.969	-1060.291	0.2873597	4	OK	-118.127	19.941	-1035.165	OK	-166.409	7.478	-1032.024	OK	-220.917	18.048	-1037.757	OK	-242.432	-36.625	-1020.855	Port 1: NDI 8700449  s/n:3532DC02	1028377306	1	OK	0.5841426	-0.6886608	-0.3178448	-0.288961	96.259	152.15	-1093.112	0.16864	4	OK	96.182	152.084	-1093.049	OK	133.931	175.327	-1127.021	OK	98.533	240.101	-1106.435	OK	69.8	191.343	-1076.508
2	Port 2: NDI 8700340  s/n:34802401	1028377309	1	OK	0.6958865	-0.0213035	-0.6907418	0.1953559	35.795	50.339	-1059.666	0.2884605	4	OK	-117.648	17.5	-1035.063	OK	-166.045	5.448	-1032.093	OK	-220.446	16.532	-1037.891	OK	-242.464	-38.062	-1021.336	Port 1: NDI 8700449  s/n:3532DC02	1028377309	1	OK	0.5840888	-0.6884695	-0.3179689	-0.2893887	96.206	152.08	-1093.113	0.1614459	4	OK	96.135	152.016	-1093.059	OK	133.901	175.259	-1126.968	OK	98.512	240.037	-1106.406	OK	69.75	191.273	-1076.522
2	Port 2: NDI 8700340  s/n:34802401	1028377312	1	OK	0.6961407	-0.0226402	-0.6912639	0.1924311	36.645	47.302	-1059.442	0.2965904	4	OK	-117.015	15.327	-1035.081	OK	-165.492	3.556	-1032.167	OK	-219.814	14.977	-1038.01	OK	-242.179	-39.518	-1021.61	Port 1: NDI 8700449  s/n:3532DC02	1028377312	1	OK	0.5841645	-0.6882989	-0.3180775	-0.2895225	96.051	151.996	-1093.239	0.1644462	4	OK	95.979	151.934	-1093.19	OK	133.76	175.187	-1127.073	OK	98.345	239.955	-1106.501	OK	69.583	191.184	-1076.64
2	Port 2: NDI 8700340  s/n:34802401	1028377315	1	OK	0.6957608	-0.0172963	-0.6914878	0.1935521	36.574	47.17	-1059.457	0.304315	4	OK	-116.759	13.651	-1035.105	OK	-165.116	1.425	-1032.179	OK	-219.554	12.383	-1037.903	OK	-241.401	-42.411	-1021.801	Port 1: NDI 8700449  s/n:3532DC02	1028377315	1	OK	0.5842175	-0.6881656	-0.3179686	-0.2898517	96.025	151.93	-1093.24	0.1671583	4	OK	95.95	151.866	-1093.185	OK	133.758	175.126	-1127.051	OK	98.36	239.894	-1106.455	OK	69.569	191.122	-1076.635
2	Port 2: NDI 8700340  s/n:34802401	1028377318	1	OK	0.6966055	-0.0252677	-0.6930875	0.183663	38.028	41.804	-1058.867	0.2936234	4	OK	-116.201	12.059	-1035.297	OK	-164.869	1.042	-1032.653	OK	-218.991	13.383	-1038.564	OK	-242.268	-40.903	-1022.737	Port 1: NDI 8700449  s/n:3532DC02	1028377318	1	OK	0.5842426	-0.6881452	-0.3180349	-0.2897767	95.972	151.923	-1093.29	0.1703748	4	OK	95.892	151.858	-1093.226	OK	133.707	175.128	-1127.113	OK	98.291	239.89	-1106.507	OK	69.503	191.106	-1076.685
2	Port 2: NDI 8700340  s/n:34802401	1028377321	1	OK	0.6958827	-0.0205822	-0.6937613	0.1844421	38.06	41.503	-1058.899	0.3167391	4	OK	-115.937	10.409	-1035.551	OK	-164.521	-1.006	-1032.917	OK	-218.728	10.942	-1038.817	OK	-241.573	-43.609	-1023.304	Port 1: NDI 8700449  s/n:3532DC02	1028377321	1	OK	0.5844422	-0.6879231	-0.3177933	-0.2901665	95.935	151.837	-1093.304	0.1678235	4	OK	95.862	151.783	-1093.257	OK	133.686	175.047	-1127.087	OK	98.3	239.804	-1106.441	OK	69.482	191.024	-1076.663
2	Port 2: NDI 8700340  s/n:34802401	1028377324	1	OK	0.6957992	-0.0185565	-0.694146	0.1835223	38.096	40.368	-1058.943	0.3074865	4	OK	-115.848	8.932	-1035.709	OK	-164.419	-2.564	-1033.146	OK	-218.637	9.313	-1038.972	OK	-241.403	-45.335	-1023.69	Port 1: NDI 8700449  s/n:3532DC02	1028377324	1	OK	0.5843503	-0.6878713	-0.3180143	-0.2902322	95.829	151.78	-1093.375	0.169708	4	OK	95.757	151.721	-1093.331	OK	133.59	174.988	-1127.142	OK	98.177	239.748	-1106.522	OK	69.366	190.969	-1076.753
2	Port 2: NDI 8700340  s/n:34802401	1028377327	1	OK	0.6960337	-0.0179884	-0.6944284	0.1816114	38.256	39.164	-1059.072	0.3269716	4	OK	-115.749	7.945	-1035.959	OK	-164.335	-3.467	-1033.379	OK	-218.541	8.539	-1039.201	OK	-241.407	-46.12	-1024.111	Port 1: NDI 8700449  s/n:3532DC02	1028377327	1	OK	0.5842934	-0.688009	-0.3180379	-0.2899943	95.845	151.8	-1093.366	0.1665043	4	OK	95.77	151.741	-1093.33	OK	133.596	175.006	-1127.152	OK	98.176	239.764	-1106.559	OK	69.372	190.987	-1076.734
2	Port 2: NDI 8700340  s/n:34802401	1028377330	1	OK	0.695546	-0.0170832	-0.6950071	0.1813535	38.18	38.931	-1059.117	0.3285244	4	OK	-115.817	7.502	-1036.242	OK	-164.393	-3.969	-1033.735	OK	-218.605	7.987	-1039.6	OK	-241.431	-46.722	-1024.637	Port 1: NDI 8700449  s/n:3532DC02	1028377330	1	OK	0.5844487	-0.687755	-0.3181221	-0.2901915	95.808	151.684	-1093.381	0.1691401	4	OK	95.737	151.626	-1093.329	OK	133.561	174.914	-1127.143	OK	98.132	239.654	-1106.509	OK	69.329	190.859	-1076.759
2	Port 2: NDI 8700340  s/n:34802401	1028377333	1	OK	0.6966571	-0.0189723	-0.694669	0.1781684	37.989	37.005	-1059.773	0.3312266	4	OK	-116.207	6.689	-1036.765	OK	-164.87	-4.426	-1034.209	OK	-219.001	7.948	-1039.995	OK	-242.209	-46.613	-1025.097	Port 1: NDI 8700449  s/n:3532DC02	1028377333	1	OK	0.5844052	-0.6877794	-0.3182041	-0.2901313	95.696	151.583	-1093.439	0.1680852	4	OK	95.619	151.518	-1093.391	OK	133.459	174.818	-1127.209	OK	98.013	239.559	-1106.594	OK	69.201	190.752	-1076.807
2	Port 2: NDI 8700340  s/n:34802401	1028377336	1	OK	0.6961618	-0.0173192	-0.6953236	0.1777185	37.65	36.796	-1060.138	0.3298603	4	OK	-116.515	6.118	-1037.383	OK	-165.159	-5.095	-1034.915	OK	-219.306	7.198	-1040.716	OK	-242.424	-47.455	-1026.014	Port 1: NDI 8700449  s/n:3532DC02	1028377336	1	OK	0.5843988	-0.6874721	-0.318701	-0.2903271	95.422	151.445	-1093.612	0.1654166	4	OK	95.35	151.381	-1093.57	OK	133.196	174.706	-1127.328	OK	97.692	239.423	-1106.746	OK	68.892	190.597	-1077.005
2	Port 2: NDI 8700340  s/n:34802401	1028377339	1	OK	0.6963047	-0.0177594	-0.6950747	0.1780888	37.06	37.025	-1060.897	0.3225301	4	OK	-117.106	6.4	-1038.035	OK	-165.744	-4.803	-1035.559	OK	-219.882	7.488	-1041.333	OK	-243.017	-47.142	-1026.555	Port 1: NDI 8700449  s/n:3532DC02	1028377339	1	OK	0.5844492	-0.6873391	-0.3187711	-0.2904636	95.294	151.319	-1093.695	0.1712163	4	OK	95.219	151.258	-1093.648	OK	133.09	174.591	-1127.407	OK	97.566	239.299	-1106.804	OK	68.746	190.465	-1077.08
2	Port 2: NDI 8700340  s/n:34802401	1028377342	1	OK	0.697447	-0.0174202	-0.6929082	0.1820508	35.897	39.098	-1062.201	0.3137569	4	OK	-117.981	7.757	-1038.403	OK	-166.55	-3.69	-1035.646	OK	-220.784	8.263	-1041.21	OK	-243.541	-46.405	-1026.006	Port 1: NDI 8700449  s/n:3532DC02	1028377342	1	OK	0.5843807	-0.6871757	-0.3189331	-0.29081	95.206	151.247	-1093.695	0.1609749	4	OK	95.131	151.182	-1093.653	OK	133.016	174.527	-1127.355	OK	97.501	239.236	-1106.788	OK	68.662	190.386	-1077.096
2	Port 2: NDI 8700340  s/n:34802401	1028377345	1	OK	0.6985598	-0.0186989	-0.6910089	0.1848546	35.074	41.499	-1063.164	0.3042728	4	OK	-118.654	10.053	-1038.57	OK	-167.198	-1.455	-1035.58	OK	-221.476	10.378	-1040.994	OK	-244.08	-44.242	-1025.354	Port 1: NDI 8700449  s/n:3532DC02	1028377345	1	OK	0.5844768	-0.6873104	-0.3187362	-0.2905143	95.295	151.306	-1093.679	0.1727579	4	OK	95.217	151.243	-1093.633	OK	133.098	174.581	-1127.388	OK	97.573	239.287	-1106.779	OK	68.748	190.453	-1077.056
2	Port 2: NDI 8700340  s/n:34802401	1028377348	1	OK	0.6987029	-0.0256907	-0.6912664	0.1824968	35.232	41.627	-1062.977	0.2976656	4	OK	-118.957	12.342	-1038.618	OK	-167.655	1.475	-1035.712	OK	-221.768	13.994	-1041.347	OK	-245.119	-40.241	-1025.42	Port 1: NDI 8700449  s/n:3532DC02	1028377348	1	OK	0.5844166	-0.687491	-0.3183909	-0.2905865	95.487	151.385	-1093.544	0.1711093	4	OK	95.412	151.325	-1093.489	OK	133.287	174.633	-1127.27	OK	97.825	239.364	-1106.644	OK	68.975	190.548	-1076.923
2	Port 2: NDI 8700340  s/n:34802401	1028377351	1	OK	0.6984265	-0.0286837	-0.6910743	0.1838314	34.725	42.981	-1063.06	0.2985354	4	OK	-119.561	14.188	-1038.7	OK	-168.274	3.435	-1035.784	OK	-222.353	16.033	-1041.553	OK	-245.853	-38.038	-1025.326	Port 1: NDI 8700449  s/n:3532DC02	1028377351	1	OK	0.584541	-0.687272	-0.3183865	-0.2908591	95.45	151.356	-1093.56	0.1648183	4	OK	95.378	151.297	-1093.524	OK	133.257	174.615	-1127.237	OK	97.798	239.341	-1106.611	OK	68.947	190.515	-1076.921
2	Port 2: NDI 8700340  s/n:34802401	1028377354	1	OK	0.6975881	-0.015458	-0.6884962	0.1977495	32.485	50.988	-1064.305	0.2886919	4	OK	-120.392	16.418	-1038.635	OK	-168.65	3.839	-1035.33	OK	-223.207	14.362	-1040.659	OK	-244.506	-40.524	-1024.156	Port 1: NDI 8700449  s/n:3532DC02	1028377354	1	OK	0.5843728	-0.6873087	-0.3186539	-0.2908177	95.371	151.301	-1093.601	0.164793	4	OK	95.297	151.239	-1093.545	OK	133.176	174.561	-1127.283	OK	97.702	239.287	-1106.685	OK	68.855	190.453	-1077.008
2	Port 2: NDI 8700340  s/n:34802401	1028377357	1	OK	0.6963688	-0.0188785	-0.6892659	0.1990644	32.363	53.219	-1064.175	0.2795607	4	OK	-120.705	19.17	-1038.9	OK	-168.996	6.728	-1035.738	OK	-223.512	17.352	-1041.338	OK	-245.003	-37.387	-1024.573	Port 1: NDI 8700449  s/n:3532DC02	1028377357	1	OK	0.5845173	-0.6870823	-0.3184561	-0.2912784	95.355	151.222	-1093.59	0.1604085	4	OK	95.282	151.16	-1093.551	OK	133.188	174.489	-1127.224	OK	97.742	239.217	-1106.605	OK	68.854	190.377	-1076.961
2	Port 2: NDI 8700340  s/n:34802401	1028377360	1	OK	0.6957621	-0.0161933	-0.6886904	0.2033678	31.684	57.359	-1064.685	0.2753265	4	OK	-121.006	21.862	-1039.138	OK	-169.169	8.938	-1035.901	OK	-223.79	19.007	-1041.448	OK	-244.729	-35.892	-1024.526	Port 1: NDI 8700449  s/n:3532DC02	1028377360	1	OK	0.5844808	-0.6871835	-0.3185584	-0.2910009	95.334	151.275	-1093.616	0.1579532	4	OK	95.262	151.212	-1093.581	OK	133.149	174.543	-1127.268	OK	97.685	239.269	-1106.671	OK	68.821	190.425	-1076.989
2	Port 2: NDI 8700340  s/n:34802401	1028377363	1	OK	0.6957293	-0.0203582	-0.6888843	0.2024468	31.598	58.302	-1064.819	0.2689769	4	OK	-121.381	23.986	-1039.423	OK	-169.645	11.42	-1036.241	OK	-224.196	21.845	-1041.936	OK	-245.543	-32.837	-1024.811	Port 1: NDI 8700449  s/n:3532DC02	1028377363	1	OK	0.5845779	-0.6873553	-0.3179848	-0.2910275	95.601	151.385	-1093.471	0.170833	4	OK	95.53	151.324	-1093.416	OK	133.413	174.625	-1127.165	OK	98.013	239.372	-1106.484	OK	69.134	190.562	-1076.833
2	Port 2: NDI 8700340  s/n:34802401	1028377366	1	OK	0.6947484	-0.0131192	-0.6875172	0.2108853	29.835	63.706	-1065.705	0.2714398	4	OK	-122.258	26.083	-1039.65	OK	-170.217	12.461	-1036.254	OK	-224.99	21.663	-1041.76	OK	-245.078	-33.433	-1024.44	Port 1: NDI 8700449  s/n:3532DC02	1028377366	1	OK	0.584665	-0.6874755	-0.3178808	-0.2906822	95.678	151.457	-1093.394	0.1741782	4	OK	95.604	151.39	-1093.34	OK	133.473	174.701	-1127.126	OK	98.061	239.446	-1106.43	OK	69.206	190.632	-1076.731
2	Port 2: NDI 8700340  s/n:34802401	1028377369	1	OK	0.6939499	-0.0156339	-0.6882355	0.211	29.439	65.212	-1065.783	0.258092	4	OK	-122.841	28.125	-1040.068	OK	-170.855	14.654	-1036.814	OK	-225.588	24.004	-1042.498	OK	-245.889	-30.983	-1025.054	Port 1: NDI 8700449  s/n:3532DC02	1028377369	1	OK	0.5846378	-0.6875289	-0.3178013	-0.2906975	95.762	151.512	-1093.321	0.1653907	4	OK	95.689	151.448	-1093.27	OK	133.545	174.753	-1127.047	OK	98.164	239.5	-1106.365	OK	69.303	190.686	-1076.66
2	Port 2: NDI 8700340  s/n:34802401	1028377372	1	OK	0.6931586	-0.011754	-0.6875215	0.2161183	27.73	68.974	-1066.573	0.2490753	4	OK	-124.024	30.002	-1040.514	OK	-171.854	15.921	-1037.181	OK	-226.703	24.56	-1042.764	OK	-246.283	-30.641	-1025.179	Port 1: NDI 8700449  s/n:3532DC02	1028377372	1	OK	0.5846591	-0.6875982	-0.3177562	-0.2905399	95.782	151.533	-1093.35	0.1678975	4	OK	95.706	151.469	-1093.297	OK	133.559	174.772	-1127.097	OK	98.172	239.52	-1106.406	OK	69.321	190.705	-1076.684
2	Port 2: NDI 8700340  s/n:34802401	1028377375	1	OK	0.6928126	-0.011465	-0.6870853	0.2186163	26.596	71.202	-1067.364	0.2484665	4	OK	-124.994	31.709	-1041.13	OK	-172.762	17.447	-1037.739	OK	-227.649	25.848	-1043.33	OK	-247.008	-29.376	-1025.56	Port 1: NDI 8700449  s/n:3532DC02	1028377375	1	OK	0.5844586	-0.6876656	-0.3181025	-0.2904048	95.702	151.538	-1093.427	0.1630077	4	OK	95.625	151.47	-1093.376	OK	133.471	174.777	-1127.169	OK	98.055	239.524	-1106.542	OK	69.225	190.705	-1076.796
2	Port 2: NDI 8700340  s/n:34802401	1028377378	1		0.6932903	-0.0103703	-0.6859729	0.2206404	25.548	73.29	-1068.568	0.2468058	4	OK	-125.806	33.224	-1041.852	OK	-173.502	18.777	-1038.307	OK	-228.45	26.94	-1043.762	Used OOV	-247.528	-28.327	-1025.845	Port 1: NDI 8700449  s/n:3532DC02	1028377378	1	OK	0.5844213	-0.6877573	-0.3181448	-0.2902164	95.719	151.572	-1093.419	0.1602404	4	OK	95.642	151.503	-1093.37	OK	133.474	174.811	-1127.174	OK	98.056	239.553	-1106.566	OK	69.238	190.736	-1076.79
2	Port 2: NDI 8700340  s/n:34802401	1028377381	1		0.6937217	-0.0119178	-0.6854005	0.220985	24.718	73.831	-1069.596	0.2435478	4	OK	-126.69	34.121	-1042.655	OK	-174.413	19.775	-1039.045	OK	-229.345	28.023	-1044.477	Used OOV	-248.515	-27.16	-1026.387	Port 1: NDI 8700449  s/n:3532DC02	1028377381	1	OK	0.5845795	-0.6875458	-0.3180501	-0.2905024	95.655	151.51	-1093.427	0.1692141	4	OK	95.578	151.446	-1093.372	OK	133.435	174.76	-1127.167	OK	98.013	239.493	-1106.504	OK	69.17	190.675	-1076.78
2	Port 2: NDI 8700340  s/n:34802401	1028377384	1		0.695138	-0.0127494	-0.6837602	0.2215684	23.798	73.801	-1071.135	0.2524756	4	OK	-127.541	34.314	-1043.514	OK	-175.264	20.024	-1039.655	OK	-230.215	28.316	-1044.918	Used OOV	-249.367	-26.805	-1026.606	Port 1: NDI 8700449  s/n:3532DC02	1028377384	1	OK	0.5844091	-0.6877299	-0.3183197	-0.290114	95.56	151.51	-1093.516	0.1645896	4	OK	95.479	151.438	-1093.468	OK	133.319	174.759	-1127.277	OK	97.864	239.49	-1106.678	OK	69.056	190.669	-1076.886
2	Port 2: NDI 8700340  s/n:34802401	1028377387	1		0.6976891	-0.0146435	-0.6815594	0.2202096	23.262	72.102	-1072.911	0.2331075	4	OK	-128.142	33.524	-1044.344	OK	-175.93	19.506	-1040.25	OK	-230.841	28.091	-1045.165	Used OOV	-250.212	-26.868	-1026.659	Port 1: NDI 8700449  s/n:3532DC02	1028377387	1	OK	0.5844574	-0.6875913	-0.3183925	-0.2902653	95.526	151.482	-1093.529	0.16971	4	OK	95.448	151.413	-1093.468	OK	133.295	174.741	-1127.279	OK	97.83	239.463	-1106.655	OK	69.016	190.639	-1076.911
